Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Microorganism	PHVS_Microorganism_CDC	2.16.840.1.114222.4.11.1009	12	Microorganisms/infectious agents	Published	09/01/2020	Value set updated based on the September 1, 2020 US Edition of SNOMED CT 

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
439691002	Thermoanaerobacterium polysaccharolyticum (organism)	Thermoanaerobacterium polysaccharolyticum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114212005	Thermoanaerobacterium saccharolyticum (organism)	Thermoanaerobacterium saccharolyticum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114213000	Thermoanaerobacterium thermosaccharolyticum (organism)	Thermoanaerobacterium thermosaccharolyticum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114214006	Thermoanaerobacterium thermosulfurigenes (organism)	Thermoanaerobacterium thermosulfurigenes (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114215007	Thermoanaerobacterium xylanolyticum (organism)	Thermoanaerobacterium xylanolyticum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438967002	Thermoanaerobacterium zeae (organism)	Thermoanaerobacterium zeae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440870001	Thermobacillus xylanilyticus (organism)	Thermobacillus xylanilyticus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440940007	Thermobifida alba (organism)	Thermobifida alba (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440849007	Thermobifida cellulosilytica (organism)	Thermobifida cellulosilytica (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440895000	Thermobifida fusca (organism)	Thermobifida fusca (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440865008	Thermobispora bispora (organism)	Thermobispora bispora (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441139004	Thermobrachium celere (organism)	Thermobrachium celere (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441061007	Thermochromatium tepidum (organism)	Thermochromatium tepidum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441294000	Thermocladium modestius (organism)	Thermocladium modestius (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441213005	Thermococcus acidaminovorans (organism)	Thermococcus acidaminovorans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441290009	Thermococcus aegaeus (organism)	Thermococcus aegaeus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441291008	Thermococcus aggregans (organism)	Thermococcus aggregans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440945002	Thermococcus alcaliphilus (organism)	Thermococcus alcaliphilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440946001	Thermococcus atlanticus (organism)	Thermococcus atlanticus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441155006	Thermococcus barophilus (organism)	Thermococcus barophilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441156007	Thermococcus celer (organism)	Thermococcus celer (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440885007	Thermococcus chitonophagus (organism)	Thermococcus chitonophagus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440886008	Thermococcus fumicolans (organism)	Thermococcus fumicolans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440966005	Thermococcus gammatolerans (organism)	Thermococcus gammatolerans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440967001	Thermococcus gorgonarius (organism)	Thermococcus gorgonarius (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441182003	Thermococcus guaymasensis (organism)	Thermococcus guaymasensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441183008	Thermococcus hydrothermalis (organism)	Thermococcus hydrothermalis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441035008	Thermococcus litoralis (organism)	Thermococcus litoralis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441036009	Thermococcus pacificus (organism)	Thermococcus pacificus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441354000	Thermococcus peptonophilus (organism)	Thermococcus peptonophilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440871002	Thermococcus profundus (organism)	Thermococcus profundus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441169006	Thermococcus sibiricus (organism)	Thermococcus sibiricus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441170007	Thermococcus siculi (organism)	Thermococcus siculi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441355004	Thermococcus stetteri (organism)	Thermococcus stetteri (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440941006	Thermococcus waiotapuensis (organism)	Thermococcus waiotapuensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440850007	Thermococcus zilligii (organism)	Thermococcus zilligii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441201000	Thermocrinis albus (organism)	Thermocrinis albus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440947005	Thermocrinis ruber (organism)	Thermocrinis ruber (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441157003	Thermocrispum agreste (organism)	Thermocrispum agreste (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441158008	Thermocrispum municipale (organism)	Thermocrispum municipale (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440887004	Thermodesulfatator indicus (organism)	Thermodesulfatator indicus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438666008	Thermodesulfobacterium commune (organism)	Thermodesulfobacterium commune (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440968006	Thermodesulfobacterium hveragerdense (organism)	Thermodesulfobacterium hveragerdense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
385451003	Thermodesulfobacterium hydrogeniphilum (organism)	Thermodesulfobacterium hydrogeniphilum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
439692009	Thermodesulfobacterium thermophilum (organism)	Thermodesulfobacterium thermophilum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441411009	Thermodesulfobium narugense (organism)	Thermodesulfobium narugense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441171006	Thermodesulforhabdus norvegica (organism)	Thermodesulforhabdus norvegica (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440896004	Thermodesulfovibrio islandicus (organism)	Thermodesulfovibrio islandicus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440897008	Thermodesulfovibrio yellowstonii (organism)	Thermodesulfovibrio yellowstonii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440994002	Thermodiscus maritimus (organism)	Thermodiscus maritimus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441422008	Thermofilum pendens (organism)	Thermofilum pendens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441214004	Thermoflavimicrobium dichotomicum (organism)	Thermoflavimicrobium dichotomicum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441202007	Thermohalobacter berrensis (organism)	Thermohalobacter berrensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440948000	Thermohydrogenium kirishiense (organism)	Thermohydrogenium kirishiense (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441413007	Thermoleophilum album (organism)	Thermoleophilum album (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441438002	Thermoleophilum minutum (organism)	Thermoleophilum minutum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441412002	Thermomicrobium roseum (organism)	Thermomicrobium roseum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440949008	Thermomonas brevis (organism)	Thermomonas brevis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441351008	Thermomonas fusca (organism)	Thermomonas fusca (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441160005	Thermomonas haemolytica (organism)	Thermomonas haemolytica (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440951007	Thermomonas hydrothermalis (organism)	Thermomonas hydrothermalis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116434008	Thermomonospora alba (organism)	Thermomonospora alba (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116435009	Thermomonospora chromogena (organism)	Thermomonospora chromogena (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116436005	Thermomonospora curvata (organism)	Thermomonospora curvata (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116437001	Thermomonospora formosensis (organism)	Thermomonospora formosensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116438006	Thermomonospora fusca (organism)	Thermomonospora fusca (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116439003	Thermomonospora mesophilia (organism)	Thermomonospora mesophilia (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
116440001	Thermomonospora mesouviformis (organism)	Thermomonospora mesouviformis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
114254008	Thermomonospora Related Organisms (organism)	Thermomonospora Related Organisms (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440970002	Thermonema lapsum (organism)	Thermonema lapsum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441184002	Thermonema rossianum (organism)	Thermonema rossianum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
264431003	Thermophilic actinomycetes (organism)	Thermophilic actinomycetes (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441386005	Thermoplasma acidophilum (organism)	Thermoplasma acidophilum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441038005	Thermoplasma volcanium (organism)	Thermoplasma volcanium (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
426501007	Thermopolyspora flexuosa (organism)	Thermopolyspora flexuosa (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440872009	Thermoproteus neutrophilus (organism)	Thermoproteus neutrophilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441172004	Thermoproteus tenax (organism)	Thermoproteus tenax (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441337008	Thermoproteus uzoniensis (organism)	Thermoproteus uzoniensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440909000	Thermosinus carboxydivorans (organism)	Thermosinus carboxydivorans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438327008	Thermosipho africanus (organism)	Thermosipho africanus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438426000	Thermosipho atlanticus (organism)	Thermosipho atlanticus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438427009	Thermosipho geolei (organism)	Thermosipho geolei (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438794005	Thermosipho japonicus (organism)	Thermosipho japonicus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438795006	Thermosipho melanesiensis (organism)	Thermosipho melanesiensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441062000	Thermosphaera aggregans (organism)	Thermosphaera aggregans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441295004	Thermosyntropha lipolytica (organism)	Thermosyntropha lipolytica (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
439880007	Thermoterrabacterium ferrireducens (organism)	Thermoterrabacterium ferrireducens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441203002	Thermothrix azorensis (organism)	Thermothrix azorensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441204008	Thermothrix thiopara (organism)	Thermothrix thiopara (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438608006	Thermotoga elfii (organism)	Thermotoga elfii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438609003	Thermotoga hypogea (organism)	Thermotoga hypogea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
439659003	Thermotoga lettingae (organism)	Thermotoga lettingae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
439660008	Thermotoga maritima (organism)	Thermotoga maritima (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438635002	Thermotoga naphthophila (organism)	Thermotoga naphthophila (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438636001	Thermotoga neapolitana (organism)	Thermotoga neapolitana (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438668009	Thermotoga petrophila (organism)	Thermotoga petrophila (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438669001	Thermotoga subterranea (organism)	Thermotoga subterranea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
439694005	Thermotoga thermarum (organism)	Thermotoga thermarum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441387001	Thermovenabulum ferriorganovorum (organism)	Thermovenabulum ferriorganovorum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440873004	Thermovibrio ammonificans (organism)	Thermovibrio ammonificans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440874005	Thermovibrio ruber (organism)	Thermovibrio ruber (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441173009	Thermus antranikianii (organism)	Thermus antranikianii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440910005	Thermus aquaticus (organism)	Thermus aquaticus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440911009	Thermus brockianus (organism)	Thermus brockianus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440851006	Thermus filiformis (organism)	Thermus filiformis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440852004	Thermus igniterrae (organism)	Thermus igniterrae (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440898003	Thermus oshimai (organism)	Thermus oshimai (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441385009	Thermus scotoductus (organism)	Thermus scotoductus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441241009	Thermus thermophilus (organism)	Thermus thermophilus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
110463181000087108	Thiafora virus (organism)	Thiafora virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
57787001	Thimiri virus (organism)	Thimiri virus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441063005	Thioalkalicoccus limnaeus (organism)	Thioalkalicoccus limnaeus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441296003	Thioalkalimicrobium aerophilum (organism)	Thioalkalimicrobium aerophilum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441323004	Thioalkalimicrobium cyclicum (organism)	Thioalkalimicrobium cyclicum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441215003	Thioalkalimicrobium sibiricum (organism)	Thioalkalimicrobium sibiricum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441392004	Thioalkalispira microaerophila (organism)	Thioalkalispira microaerophila (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440950008	Thioalkalivibrio denitrificans (organism)	Thioalkalivibrio denitrificans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441143000	Thioalkalivibrio jannaschii (organism)	Thioalkalivibrio jannaschii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441161009	Thioalkalivibrio nitratireducens (organism)	Thioalkalivibrio nitratireducens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441162002	Thioalkalivibrio nitratis (organism)	Thioalkalivibrio nitratis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440952000	Thioalkalivibrio paradoxus (organism)	Thioalkalivibrio paradoxus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440953005	Thioalkalivibrio thiocyanoxidans (organism)	Thioalkalivibrio thiocyanoxidans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440971003	Thioalkalivibrio versutus (organism)	Thioalkalivibrio versutus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441347006	Thiobaca trueperi (organism)	Thiobaca trueperi (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
439696007	Thiobacillus aquaesulis (organism)	Thiobacillus aquaesulis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438389008	Thiobacillus denitrificans (organism)	Thiobacillus denitrificans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
438390004	Thiobacillus thioparus (organism)	Thiobacillus thioparus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441174003	Thiobacter subterraneus (organism)	Thiobacter subterraneus (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440912002	Thiobacterium bovistum (organism)	Thiobacterium bovistum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440853009	Thiocapsa litoralis (organism)	Thiocapsa litoralis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440899006	Thiocapsa marina (organism)	Thiocapsa marina (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440900001	Thiocapsa pendens (organism)	Thiocapsa pendens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440995001	Thiocapsa rosea (organism)	Thiocapsa rosea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440996000	Thiocapsa roseopersicina (organism)	Thiocapsa roseopersicina (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441064004	Thiococcus pfennigii (organism)	Thiococcus pfennigii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441297007	Thiocystis gelatinosa (organism)	Thiocystis gelatinosa (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441216002	Thiocystis minor (organism)	Thiocystis minor (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441217006	Thiocystis violacea (organism)	Thiocystis violacea (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441205009	Thiocystis violascens (organism)	Thiocystis violascens (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441144006	Thiodictyon bacillosum (organism)	Thiodictyon bacillosum (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441145007	Thiodictyon elegans (organism)	Thiodictyon elegans (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441163007	Thioflavicoccus mobilis (organism)	Thioflavicoccus mobilis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440954004	Thiohalocapsa halophila (organism)	Thiohalocapsa halophila (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440972005	Thiolamprovum pedioforme (organism)	Thiolamprovum pedioforme (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441185001	Thiomargarita namibiensis (organism)	Thiomargarita namibiensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440837006	Thiomicrospira chilensis (organism)	Thiomicrospira chilensis (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
440875006	Thiomicrospira crunogena (organism)	Thiomicrospira crunogena (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441175002	Thiomicrospira frisia (organism)	Thiomicrospira frisia (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
441176001	Thiomicrospira kuenenii (organism)	Thiomicrospira kuenenii (organism)		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200901	SCT
